Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
日本の年号,2019,,,,now,,,,,令和,,,,,,
日本の年号,1989,,,,2019,,,,,平成,,,,,,
日本の年号,1926,,,,1988,,,,,昭和,,,,,,
出来事,1972,2,24,,,,,,,渋谷で産まれる,,,,,,
出来事,1978,4,,,1984,3,,,,大和田小学校入学,,,,,,
出来事,1984,4,,,1987,3,,,,松濤中学校入学,,,,,,
出来事,1987,4,,,1990,3,,,,武蔵工業大学付属高校入学,,,,,,
出来事,1991,4,,,1995,3,,,,武蔵工業大学工学部入学,,,,,,
出来事,1995,4,,,2000,2,,,,日本クレスコ入社,,,,,,
出来事,1998,4,,,,,,,,一人暮らし,,,,,,
出来事,2000,4,,,2001,5,,,,流通情報システム入社,,,,,,
出来事,2001,6,,,2002,3,,,,アスタリスク入社,,,,,,
出来事,2002,1,,,,,,,,結婚,,,,,,
出来事,2002,4,,,2010,3,,,,エグザート入社,,,,,,
出来事,2010,4,,,2011,10,,,,タンバリン入社,,,,,,
出来事,2011,11,,,2013,9,,,,ジェイトランス入社,,,,,,
出来事,2013,10,,,2015,7,,,,コードクオリティに社名変更,,,,,,
出来事,2015,8,,,now,,,,,TWEEK会社設立,,,,,,
