Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
所属,1986,4,18,,,,,,,誕生👶,,,,,,
所属,1989,,,,,,,,,3歳児ランド,とゆー、もうあまり覚えてないけどヤマハがやっていた幼稚園に入る前のプレスクールみたいなのに行っていた。,,,,,
所属,1990,,,,1993,,,,,わかば幼稚園,子どもにトンカチやのこぎりを渡して好きに物をつくらせるというとってもすてきな幼稚園でした。この時楽しかったことは今でもたくさん覚えている。,http://www.aichishiyo.or.jp/en/chikusa/wakaba/,,,,
所属,1993,,,,1999,,,,,愛知教育大学附属名古屋小学校,制服のある教育大学の附属の小学校。受験はほとんど建前で、実質抽選が選考のメイン。実験校としてはやめにゆとり教育を受ける。2年生まではバスで、3年生からは30分ほどかけて徒歩で通った。いつもリーダー。素晴らしい学校。人生で最も明るく穏やかな時間を過ごした。,,,,,
所属,1993,,,,1997,,,,,さわらび園,発達障害児などの支援団体。ダウン症児が多く、今思うと自閉症や学習障害の子もいたのだなあと気がつく。健常な児童もまぜまぜで色んな行事を行っていた。夏には毎年キャンプに出かけていて、このあたりからリーダー気質を発揮しはじめる。,https://asamidori.net/index.php?%E3%81%95%E3%82%8F%E3%82%89%E3%81%B3%E5%9C%92,,,,
所属,1999,,,,2002,,,,,南山中学校男子部,1学年200名、中高一貫のミッションスクールというところ。6年間私服だったので、普通とは逆の制服ライフを送る。姉妹校の女子部は400メートルほど離れたところにあり、入学式と卒業式のみ合同。あちらは名古屋市の私立で最難関校。男子部はぼちぼち。,,,,,
所属,2002,,,,2005,,,,,南山高等学校男子部,,,,,,
所属,2005,,,,2010,,,,,法政大学文学部日本文学科,B方式という現代文＋森鴎外『雁』を読んできた上での評論を書けというやつで受かる。ほかは全部落ちる。,,,,,
所属,2005,5,,,2008,3,,,,CINEMA ORIGINAL MEMBERS,園子温、真利子哲也の所属していた映画サークルに偶然入る。部長になる。,http://comcomcomcom.web.fc2.com/about.html,,,,
所属,2005,8,,,2007,1,,,,短歌結社・かばん,穂村弘、東直子にあこがれて所属する（時期詳細思い出せず）,http://www.kaban-tanka.jp/,,,,
所属,2006,4,,,2009,3,,,,法政大学映画団体協議会,幹部として映画サークル全体をまとめたり、学祭企画の運営をする。,,,,,
所属,2008,4,,,2009,4,,,,休学,雑誌をつくりたくて休学する。在籍料は10万円。,,,,,
所属,2008,5,,,2011,7,,,,KAI-YOU（界遊制作委員会）,雑誌をつくるためのチームを組成。はじめは新見と2人、そこから米村、佐野が加わる。最終的には10名ほど、半数が女子のチームになる。法人化をきっかけに解体。女子は全員いなくなった。,,,,,
