Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
年号,2012,,,,2019,4,,,,平成,,,,,,
年号,2019,5,,,now,,,,,令和,,,,,,
セット割あり,2014,12,,,now,,,,,UQ mobile,セット割対象：UQ WiMAX、ビッグローブ光,https://www.uqwimax.jp/mobile/plan/smart/,,,,
セット割なし,2014,6,,,now,,,,,mineo,,https://mineo.jp/price/,,,,
セット割あり,2013,8,,,now,,,,,OCN モバイル ONE,セット割対象：OCN光、ドコモ光forOCN、フレッツ光,https://www.ntt.com/personal/services/mobile/one/charge.html,,,,
セット割あり,2012,2,,,now,,,,,IIJmio,セット割対象：IIJmioひかり,https://www.iijmio.jp/hdd/spec/,,,,
セット割あり,2012,2,,,now,,,,,BIGLOBEモバイル,セット割対象：ビッグローブ光、フレッツ光,https://join.biglobe.ne.jp/mobile/plan/,,,,
セット割なし,2016,9,,,now,,,,,LINEモバイル,,https://mobile.line.me/plan/,,,,
セット割なし,2014,4,,,now,,,,,イオンモバイル,,https://aeonmobile.jp/plan/,,,,
セット割あり,2013,6,,,now,,,,,BIC SIM,セット割対象：ビック光,https://bicsim.com/plan/,,,,
セット割あり,2014,12,,,2019,8,,,,DMM mobile,※モバイルは新規受付終了　セット割対象：DMM光,https://mvno.dmm.com/fee,,,,
セット割なし,2014,11,,,now,,,,,NifMo,,https://nifmo.nifty.com/sim/card_voice.htm,,,,
セット割なし,2016,10,,,now,,,,,nuro mobile,,https://mobile.nuro.jp/service.html,,,,
セット割なし,2015,10,,,now,,,,,J:COM mobile,,https://www.jcom.co.jp/service/mobile/price/detail/,,,,
セット割あり,2017,2,,,now,,,,,LIBMO,セット割対象：TNCヒカリ、＠TCOMヒカリ,https://www.libmo.jp/plan/,,,,
