Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
日本の年号,1989,,,,now,,,,,平成,,,,,,
日本の年号,1926,,,,1988,,,,,昭和,,,,,,
日本の年号,1912,,,,1926,,,,,大正,,,,,,
日本の年号,1868,,,,1912,,,,,明治,,,,,,
科学者,1845,,,,1923,,,,,Wilheil Conrad Rontgen,Germany,,,,,
科学者,1865,,,,1943,,,,,Pieter Zeeman,Netherlands,,,,,
科学者,1853,,,,1928,,,,,Hendrik Lorentz,Netherlands,,,,,
科学者,1852,,,,1908,,,,,Antoine Henri Becquerel,France,,,,,
科学者,1867,,,,1934,,,,,Maria Sklodowska-Curie,Poland,,,,,
科学者,1859,,,,1906,,,,,Pierre Curie,France,,,,,
科学者,1852,,,,1908,,,,,Lord Rayleigh,United Kingdom,,,,,
科学者,1862,,,,1947,,,,,Philipp E. A. von Lenard,"Austria-Hanfary, Germany",,,,,
科学者,1856,,,,1940,,,,,Joseph John Thomson,United Kingdom,,,,,
科学者,1852,,,,1931,,,,,Albert A. Michelson,"Germany, United States",,,,,
科学者,1845,,,,1921,,,,,Gabriel Lippmann,France,,,,,
科学者,1865,,,,1943,,,,,Karl Ferdinand Braun,Germany,,,,,
event,1901,,,,,,,,,for the discovery of X-ray,Wilheil Conrad Rontgen,,,,,
event,1902,,,,,,,,,for the discoverry and theoretical explanation of the Zeeman effect,"Peiter Zeeman, Hendrik Lorentz",,,,,
event,1903,,,,,,,,,for the discovery of spontaneous radioactivity,Antoine Henri Becquerel,,,,,
event,1903,,,,,,,,,for their joint reserchers on the radiation phenomena,"Maria sklodowska-Curie, Pierre Curie",,,,,
event,1904,,,,,,,,,for investigations of the densities of the most important gases and for discovery of argon,Lord Rayleigh,,,,,
event,1905,,,,,,,,,for his work on cathode rays,Phillipp E. A. von Lenard,,,,,
event,1906,,,,,,,,,for investigations on the conduction of electricity by gases,Joseph John Thomson,,,,,
event,1907,,,,,,,,,for optical precision instruments and the spectroscopic and metrological investigations carried out with thier aid,Albert A. Michelson,,,,,
event,1908,,,,,,,,,fir method of reproducing colours photographocally based on the phenomenon of interference,Gabriel Lippmann,,,,,
