Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
MESOPOTAMIA Y PRÓXIMO ORIENTE,-3000,,,,-2340,,,,,Período Sumerio ,Zigurat de Ur (Irak). Hacia 2100 a.C,,https://1.bp.blogspot.com/-2YwdJ1O5Q-w/U9_De5YET2I/AAAAAAAAAC4/qhXPSc1R5po/s1600/aa.jpg,,,
MESOPOTAMIA Y PRÓXIMO ORIENTE,-2340,,,,-2200,,,,,Período Acadio,Estela de Naram-sin. Hacia 2550 a.C,,https://lh3.googleusercontent.com/proxy/0uhk4rAEIJiXsuNOpc21RGmp9cOdiVlsSol2o0REu7JQnGihRV5yPGuZpriuGZ2CMcKXbgxasnssGjK9mLS_g9LZ8hQz5GpsODzoJ86GpfVIowYY8vfbnIChXG8As8vmJgz65IUC3kXO7uhC-sOXQQ181Q,,,
MESOPOTAMIA Y PRÓXIMO ORIENTE,-2200,,,,-2000,,,,,Período neosumerio ,Estatua de Gudea. Hacia 2120 a.C,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Gudea_of_Lagash_Girsu.jpg/1200px-Gudea_of_Lagash_Girsu.jpg,,,
MESOPOTAMIA Y PRÓXIMO ORIENTE,-2000,,,,-1150,,,,,Imperio babilónico,Estela del Código de Hammurabi. Hacia 1760 a.C,,https://upload.wikimedia.org/wikipedia/commons/6/64/P1050763_Louvre_code_Hammurabi_face_rwk.JPG,,,
MESOPOTAMIA Y PRÓXIMO ORIENTE,-1500,,,,-610,,,,,Imperio Asirio,"Relieves del palacio de Asurbanipal, en Nínive. Hacia 645 a.C",,https://static.abc.es/media/cultura/2019/01/02/british3-k0sD--1248x698@abc.jpg,,,
MESOPOTAMIA Y PRÓXIMO ORIENTE,-610,,,,-550,,,,,Imperio neobabilónico,,,,,,
MESOPOTAMIA Y PRÓXIMO ORIENTE,-550,,,,-330,,,,,Imperio persa,,,,,,
EGIPTO,-3600,,,,-30,,,,,EGIPTO,,,,,,
EGIPTO,-3600,,,,-2650,,,,,Período predinástico y protodinástico ,,,,,,
EGIPTO,-2650,,,,-2150,,,,,Imperio Antiguo,"Rahotep y Nefret. Dinastía IV, hacia 2500 a.C",,https://3.bp.blogspot.com/_vrvn7czfpVM/SOz6oFCcgKI/AAAAAAAAALI/7pYL7BQBO_w/s400/rahotetynofret2.jpg,,,
EGIPTO,-2040,,,,-1650,,,,,Imperio Medio ,,,,,,
EGIPTO,-1550,,,,-1070,,,,,Imperio Nuevo,"Pintura de caza de la tumba de Nebamun. Dinastía XVIII, hacia
1400-1350 a.C. ",,https://3.bp.blogspot.com/-PR4hRgMxP9Y/VpUn-is3FlI/AAAAAAAAAz8/snScBsd5_ls/s1600/tumba-de-nebamun.jpg,,,
EGIPTO,-1070,,,,-332,,,,,Baja Época,,,,,,
EGIPTO,-332,,,,-30,,,,,Conquista griega y período ptolemaico,,,,,,
EGIPTO,-30,,,,313,,,,,Dominación romana,,,,,,
GRECIA,-3200,,,,-30,,,,,GRECIA,,,,,,
GRECIA,-3200,,,,-1100,,,,,"Civilización minoica, cicládica y micénica",,,,,,
GRECIA,-1000,,,,-490,,,,,Período Geométrico y Arcaico,,,,,,
GRECIA,-490,,,,-334,,,,,Período Clásico,"• Partenón, en Atenas. Iktinos, Kalikrates y Fidias, 447-438 a.C.
• Doríforo, de Polícleto. 450 a.C.
• Hermes con Dionisio niño, de Praxíteles. Hacia 400 a.C.",,https://drive.google.com/file/d/1u12ekmXhM6n4t9saT7MFYiZ-wkxI0INw/view?usp=sharing,,,
GRECIA,-334,,,,-30,,,,,Período Helenístico ,"Laocoonte y sus hijos, de la escuela de Rodas. Siglo I.",,https://upload.wikimedia.org/wikipedia/commons/e/e6/0_Laocoon_Group_-_Museo_Pro_Clementino_%28Vatican%29.jpg,,,
ROMA,-753,,,,476,,,,,ROMA,,,,,,
ROMA,-753,,,,-509,,,,,Monarquía,,,,,,
ROMA,-509,,,,-31,,,,,República,,,,,,
ROMA,-31,,,,476,,,,,Imperio,Panteón de Agripa. Roma. Apolodoro de Damasco. 118-125,,https://blog-italia.com/wp-content/uploads/2016/09/panteon_roma.jpg,,,
ROMA,19,,,,19,,,,,Retrato de Augusto de Prima Porta,Retrato de Augusto de Prima Porta 19d.C,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Statue-Augustus.jpg/375px-Statue-Augustus.jpg,,,
ROMA,79,,,,82,,,,,Arco de Titoentre,Arco de Titoentre 79 y 82 d.C.,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Rome-ArcheTitus.jpg/413px-Rome-ArcheTitus.jpg,,,
ROMA,176,,,,176,,,,,Retrato ecuestre de Marco Aurelio,Retrato ecuestre de Marco Aurelio. Hacia 176,,http://1.bp.blogspot.com/-NTdjUAdzzXk/UpHoUADkwFI/AAAAAAAAA2s/fbuh_aLiy34/s320/407+1+Roma-Museos+Capitolinos-Marco+Aurelio.jpg,,,
IMPERIO BIZANTINO,300,,,,1453,,,,,IMPERIO BIZANTINO,,,,,,
ALTA EDAD MEDIA,476,,,,1000,,,,,ALTA EDAD MEDIA,,,,,,
ALTA EDAD MEDIA,400,,,,800,,,,,REINOS BÁRBAROS,"Godos en Alemania, Visigodos en España, Ostrogodos en Italia, Merovingios en Bélgica y Francia, Vikingos en Escandinavia. etc.",,,,,
ALTA EDAD MEDIA,774,,,,843,,,,,IMPERIO CAROLINGIO,,,,,,
ALTA EDAD MEDIA,800,,,,900,,,,,ARTE PRERROMÁNICO,,,,,,
BAJA EDAD MEDIA,1000,,,,1492,,,,,BAJA EDAD MEDIA,,,,,,
ROMÁNICO,975,,,,1225,,,,,ROMÁNICO,,,,,,
ROMÁNICO,975,,,,1075,,,,,Primer Románico,,,,,,
ROMÁNICO,1075,,,,1150,,,,,Románico Pleno,,,,,,
ROMÁNICO,1150,,,,1225,,,,,Tardorrománico,,,,,,
GÓTICO,1150,,,,1400,,,,,GÓTICO,,,,,,
GÓTICO,1150,,,,1200,,,,,Período preclásico,,,,,,
GÓTICO,1200,,,,1250,,,,,Período clásico,,,,,,
GÓTICO,1250,,,,1350,,,,,Período radiante,,,,,,
GÓTICO,1350,,,,1400,,,,,Período flamígero,,,,,,
RENACIMIENTO,1300,,,,1500,,,,,RENACIMIENTO,,,,,,
RENACIMIENTO,1300,,,,1400,,,,,Trecento,,,,,,
RENACIMIENTO,1400,,,,1500,,,,,Quattorcento,,,,,,
RENACIMIENTO,1500,,,,1600,,,,,Cinquecento,,,,,,
MANIERISMO,1527,,,,1580,,,,,MINIERISMO,,,,,,
BARROCO,1582,,,,1740,,,,,BARROCO,,,,,,
ROCOCÓ,1740,,,,1780,,,,,ROCOCÓ,,,,,,
NEOCLÁCICO,1780,,,,1800,,,,,NEOCLÁSICO,,,,,,
ROMANTICICMO,1800,,,,1850,,,,,ROMANTICISMO,,,,,,
REALISMO,1850,,,,now,,,,,REALISMO,,,,,,
