Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
Adam,-4026,,,,-3096,,,,,☆Adam,Gen5:5 Adam lived 930 years,,,,,
Adam to Methuselah,-3896,,,,-2984,,,,,Seth (Adam's son) セツ,Gen5:7 Seth lived 912 years,,,,,
Adam to Methuselah,-3791,,,,-2886,,,,,E’nosh(Adam's grand son) エノシュ,Gen5:11 Seth lived 905 years,,,,,
Adam to Methuselah,-3701,,,,-2791,,,,,Ke'nan (Adam's grand grand son) ケナン,Gen5:11 Ke'nan lived 910 years,,,,,
Adam to Methuselah,-3631,,,,-2736,,,,,Mahal'alel　マハラレル,Gen5:17 Mahal'alel lived 895 years,,,,,
Adam to Methuselah,-3566,,,,-2604,,,,,Ja'red　ヤレド,Gen5:19 Ja'red lived 962 years,,,,,
Adam to Methuselah,-3404,,,,-3039,,,,,E'noch　エノク,Gen5:23 E'noch lived 365 years,,,,,
Adam to Methuselah,-3339,,,,-2370,,,,,★Methu'selah　メトセラ,Gen5:27 Methu'selah lived 969 years,,,,,
Methuselah to shem,-3152,,,,-2370,,,,,La'mech　レメク,Gen5:31 La'mech lived 777years,,,,,
Methuselah to shem,-2970,,,,-2020,,,,,Noah ノア,Gen9:29 Noah lived 950 years,,,,,
Methuselah to shem,-2470,,,,,,,,,ヤペテ　（ノアの子）,Gen5:32 when Noah turned 500 yeas old,,,,,
Methuselah to shem,-2468,,,,-1868,,,,,★セム　　（ノアの子）,"Gen7:11　Gen11:10,11",,,,,
Shem to Jacob,-2368,,,,-1930,,,,,アルパクシャド（セムの子）,Gen11:10 when Shem turnd 100 years old,,,,,
Shem to Jacob,-2333,,,,-1900,,,,,She'lah シェラハ,Gen11:12 when Arpach'shad turnd 35 years old,,,,,
Shem to Jacob,-2303,,,,-1839,,,,,E'ber　エベル,Gen11:14 when She`lah turnd 30 years old. Eber lived 464 (34+430) years.,,,,,
Shem to Jacob,-2269,,,,-2030,,,,,Pe'leg ペレグ,"Gen11:16 when E'ber turnd 30 years old, he got Pe'leg.Pe'leg lived 239 (30+209) years.",,,,,
Shem to Jacob,-2239,,,,-2000,,,,,Re'u　レウ,"Gen11:18　when Pe'leg turnd 30 years old, he got Re'u. Re'u lived 239(32+207)years",,,,,
Shem to Jacob,-2207,,,,-1977,,,,,Se'rug セルグ,"Gen11:18　when Re'u turnd 30 years old, he got Se'rug. Se'rug lived 230 (30 + 200 years)",,,,,
Shem to Jacob,-2177,,,,-2029,,,,,Na'hor　ナホル,Gen11:22　when Se'rug turnd 30 years old,,,,,
Shem to Jacob,-2148,,,,-1943,,,,,テラ,Gen11:24,,,,,
Shem to Jacob,-2018,,,,-1843,,,,,アブラム（アブラハム),Gen25:7 lived 175 years,,,,,
Shem to Jacob,-1918,,,,-1738,,,,,Isaacイサク,Gen35:28 Issac lived 180 years,,,,,
Shem to Jacob,-1858,,,,-1711,,,,,★ヤコブ,Gen47:28 Jacob lived 147 years,,,,,
Jacob to Kohath,-1800,,,,-1663,,,,,Levi　レビ,Ex6:16 Levi lived 137 years (生没不明）,,,,,
Jacob to Kohath,-1770,,,,-1637,,,,,★Kohath コハト,Ex6:18 Kohath lived 133years (生没不明）,,,,,
Kohath to Moses,-1740,,,,-1603,,,,,Amramアムラム,Ex6:20 Amram lived 137 years (生没不明）,,,,,
Kohath to Moses,-1593,,,,-1473,,,,,★Moses モーセ,Gen 34:7　Moses lived 120 years,,,,,
