Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
日本の年号,1989,,,,now,,,,,平成,,,,,,
日本の年号,1926,,,,1988,,,,,昭和,,,,,,
作者,1966,8,30,,now,,,,,羽海野チカ (広美) 誕生,家族構成 (父・母・兄) 実家は東京都足立区で皮加工(自営),,,,,
作者,1982,4,,,1985,3,,,,都立工芸高校デザイン科,,,,,,
作者,1985,4,,,1987,,,,,サンリオ勤務(一般事務？),,,,,,
作者,1993,,,,,,,,,スラムダンクBL同人デビュー(土屋広美),,,,,,
作者,1994,,,,,,,,,「羽海野チカ」にペンネーム変更,,,,,,
作者,2006,2,,,,,,,,池袋西口タワマン購入,,,,,,
作品,1997,,,,,,,,,同人誌「三月のライオン」発行,,,,,,
作品,2000,4,,,2006,7,,,,ハチクロ連載,,,,,,
作品,2007,7,,,now,,,,,3月のライオン連載,,,,,,
作者,2013,9,,,,,,,,入院手術の為、半年休載,,,,,,
まとめ記事,2017,3,28,,,,,,,ねとらぼエンタ,度重なる批判に対し「じゃどーすりゃ良かったんだよっっ」と魂の叫び,https://nlab.itmedia.co.jp/nl/articles/1703/28/news064.html,https://pbs.twimg.com/media/C77ivBaVQAUPSla.jpg,,,
まとめ記事,2016,3,29,,,,,,,Livedoorニュース,羽海野チカ氏、編集者の言葉に憤慨「バカにされた気持ち」,http://news.livedoor.com/article/detail/11352152/,,,,
まとめ記事,2018,8,18,,,,,,,togetter まとめ,羽海野チカ氏「猫にアロマは危険」とフォロワーに指摘される (2年ぶり4回目！),https://togetter.com/li/1257799,https://pbs.twimg.com/media/DkyGzcPV4AA6laU.jpg,,,
まとめ記事,2018,5,28,,,,,,,togetter まとめ,羽海野チカ先生が買い物中に遭遇した出来事→彼女『痛っっ！』彼氏『誰がやった！？』→近くにいたのは自分だけだった…,https://togetter.com/li/1231607,,,,
まとめ記事,2018,6,13,,,,,,,togetter まとめ,"羽海野チカ氏、反対する編集に喰い下がり、作ってもらったステッカーの""使い道""が酷すぎる!!",https://togetter.com/li/1236778,,,,
まとめ記事,2015,4,1,,,,,,,togetter まとめ,【4月1日】羽海野チカ先生、あずまきよひこ先生に「次に会う時は法廷です！！」,https://togetter.com/li/802540,https://pbs.twimg.com/media/CBfhXkVUYAAtu96.jpg,,,
