Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
日本の年号,2019,5,1,,now,,,,,令和,,,,,,
日本の年号,1989,,,,2019,4,30,,,平成,,,,,,
日本の年号,1926,,,,1988,,,,,昭和,,,,,,
武田,1986,4,18,,,,,,,誕生,,,,,,
武田,1995,,,,,,,,,父親がmacを自宅に導入,,,,,,
武田,1996,,,,,,,,,インターネットを初体験,アレなサイトを見てしまい、高額な請求が発生…,,,,,
武田,2004,,,,,,,,,livedoor blog運用開始,めっちゃ中2なブログやっていた…。,,,,,
武田,2005,,,,,,,,,mixiアカウントを取得,当時は招待制。ドハマリする。,,,,,
武田,2009,,,,,,,,,twitterアカウントを取得,最初のTwitter楽しかったな…。,,,,,
武田,2010,,,,,,,,,ustreamアカウント取得,KAI-YOU TVという配信プログラムをやっていたね,,,,,
新見,1987,1,28,,,,,,,誕生,,,,,,
新見,2000,,,,,,,,,家にwindows98届く,,,,,,
新見,2001,,,,,,,,,インターネットと出会う,アレなサイトを見てしまい、たびたびPCがフリーズしその度に回線をぶっこ抜く。実は親バレしていた,,,,,
,2007,,,,,,,,,mixi始める,雑誌『界遊』の告知のためにいやいや、人生初ブログ・初SNSに触れる,,,,,
新見,2011,,,,,,,,,Twitter始める,,,,,,
出来事,1969,,,,,,,,,ARPANET誕生,現在のインターネットの前身とされるネットワーク,https://www.internetsociety.org/internet/history-internet/brief-history-internet/,,,,
出来事,1971,,,,,,,,,最初の電子メールシステム,ARPANET を介してつながる2つのコンピューター間で電子メールの送受信に成功,,,,,
出来事,1972,,,,,,,,,「開かれたネットワーク」の概念が提唱される,さまざまなインフラによる独立したネットワークを相互接続するために、エンド・ツー・エンドでのベストエフォートによるパケット通信を行うという「開かれたネットワーク」の概念,,,,,
出来事,1984,,,,,,,,,JUNET誕生,東京大学、東京工業大学、慶應義塾大学の3大学を結ぶネットワークとして、実験的に開始された日本初のインターネット,,,,,
出来事,1985,,,,,,,,,初のコンピュータウイルス誕生,ソフトウェアの不正コピーに抗議する目的でパキスタンのプログラマーが作成した、初のコンピューターウイルスである「Brain」ウイルスが出現,,,,,
出来事,1991,,,,,,,,,世界初のWebサイト誕生,欧州原子核研究機構(CERN)のTim Berners-Leeにより、世界で初めてとなるWebサイトが公開。現在もCERNのWebサイトで、1992年当時のWebサイトを再現したページを見ることができる,http://info.cern.ch/hypertext/WWW/TheProject.html,,,,
出来事,1992,,,,,,,,,日本初のWebサイト誕生,KEK（文部省高エネルギー物理学研究所計算科学センター、現:高エネルギー加速器研究機構）のサーバにおいて、日本で初となる、HTML (Hyper Text Markup Language)で記述されたWebページが公開された,,,,,
出来事,1993,,,,,,,,,ブラウザ「Mosaic」リリース,現在のWebブラウザの先祖とも言えるMosaic,,,,,
出来事,1994,2,,,,,,,,Yahoo!誕生,,,,,,
出来事,1994,7,,,,,,,,amazon.com創業,amazon.comサービス開始は1995,,,,,
出来事,1994,8,,,,,,,,首相官邸のWebサイトが開設,,,,,,
出来事,1994,9,,,,,,,,インプレス「iNTERNET magazine」創刊,インターネット情報誌の走り。創刊準備号は1994/07/27,,,,,
出来事,1995,5,,,,,,,,２ちゃんねる開設,,,,,,
出来事,1996,,,,,,,,,日本でもテキストサイトが生まれ始める,日記系サイト、テキストサイトなどと呼ばれる（今のオモコロ幹部は大体みんなテキストサイト運営者）,http://www6.plala.or.jp/private-hp/samuraidamasii/index.htm,,,,
出来事,1996,4,,,,,,,,最大手検索エンジン「Yahoo!JAPAN」スタート,,,,,,
出来事,1999,11,,,,,,,,Windows 95発売,コンピュータの普及、回線料金も安価になったことで爆発的なコンピューターの人口増加に繋がる,,,,,
出来事,2001,,,,,,,,,個人のニュースサイト隆盛,,,,,,
出来事,2001,,,,,,,,,Wikipediaプロジェクト始動,,,,,,
,2003,,,,,,,,,ブログ元年（諸説あり）,,,,,,
出来事,2004,2,,,,,,,,ソーシャル・ネットワーキング サービス『mixi』の運営開始,,,,,,
出来事,2004,2,,,,,,,,Facebook誕生,当初大学内の友人同士をつなぐコミュニケーションツールとしてスタートしたSNS,,,,,
出来事,2005,2,,,,,,,,YouTube設立,,,,,,
出来事,2006,6,,,,,,,,Twitter設立,,,,,,
