Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
UK,1960,,,,1970,,,,,The Beatles,,,,,,
UK,1962,,,,now,,,,,The Rolling Stones,,,,,,
UK,1965,,,,2014,,,,,Pink Froid,,,,,,
UK,1968,,,,1980,,,,,Led Zeppelin,,,,,,
UK,1970,,,,now,,,,,Queen,,,,,,
USA,1971,,,,1980,,,,,The Eagles,,,,,,
Australia,1973,,,,now,,,,,AC/DC,,,,,,
USA,1981,,,,now,,,,,Metallica,,,,,,
USA,1985,,,,now,,,,,Guns N' Roses,,,,,,
USA,1970,,,,now,,,,,Aerosmith,,,,,,
USA,1996,,,,now,,,,,Linkin Park,,,,,,
USA,1983,,,,now,,,,,Red Hot Chili Peppers,,,,,,
USA,1983,,,,now,,,,,Bon Jovi,,,,,,
Ireland,1976,,,,now,,,,,U2,,,,,,
USA,1972,,,,now,,,,,Van Halen,,,,,,
USA,1973,,,,now,,,,,Journey,,,,,,
USA,1967,,,,1972,,,,,Creedence Clearwater Revival,,,,,,
USA,1966,,,,now,,,,,Santana,,,,,,
USA,1967,,,,now,,,,,Chicago,,,,,,
USA,1987,,,,1994,,,,,Nirvana,,,,,,
UK,1964,,,,1982,,,,,The Who,,,,,,
USA,1961,,,,now,,,,,The Beach Boys,,,,,,
USA,1996,,,,now,,,,,Coldplay,,,,,,
UK,1967,,,,now,,,,,Fleerwood Mac,,,,,,
USA,1965,,,,1972,,,,,The Doors,,,,,,
USA,1964,,,,1977,,,,,Lynyrd Skynyrd,,,,,,
USA,1987,,,,now,,,,,Green Day,,,,,,
USA,1990,,,,now,,,,,Pearl Jam,,,,,,
USA,1976,,,,now,,,,,Foreigner,,,,,,
UK,1968,,,,2017,,,,,Black Sabbath,,,,,,
UK,1977,,,,now,,,,,Def Leppard,,,,,,
USA,1994,,,,now,,,,,Foo Fighters,,,,,,
USA,1973,,,,now,,,,,Heart,,,,,,
UK,1977,,,,1986,,,,,The Police,,,,,,
UK,1967,,,,1999,,,,,Genesis,,,,,,
USA,1980,,,,2011,,,,,R.E.M,,,,,,
USA,1973,,,,now,,,,,KISS,,,,,,
USA,1969,,,,now,,,,,ZZ Top,,,,,,
USA,1998,,,,now,,,,,Gorillaz,,,,,,
UK,1970,,,,1986,,,,,Electoric Light Orchestra,,,,,,
USA,1992,,,,2005,,,,,brink-182,,,,,,
UK,1976,,,,1988,,,,,Dire Straits,,,,,,
USA,1989,,,,now,,,,,Marilyn Manson,,,,,,
UK,1991,,,,now,,,,,Radiohead,,,,,,
USA,1976,,,,now,,,,,Boston,,,,,,
USA,1970,,,,1982,,,,,The Doobie Brothers,,,,,,
UK,1980,,,,now,,,,,Depeche Mode,,,,,,
UK,1975,,,,now,,,,,IRON MAIDEN,,,,,,
UK,1991,,,,2009,,,,,Oasis,,,,,,
UK,1968,,,,1976,,,,,Deep Purple,,,,,,
USA,1976,,,,2008,,,,,TOTO,,,,,,
USA,1976,,,,1988,,,,,The Cars,,,,,,
USA,1967,,,,now,,,,,REO Speedwagon,,,,,,
USA,1996,,,,now,,,,,Matchbox Twenty,,,,,,
USA,1988,,,,2000,,,,,The Smashing Pumpkins,,,,,,
USA,1995,,,,2006,,,,,System of a down,,,,,,
USA,1995,,,,2004,,,,,Creed,,,,,,
USA,1966,,,,now,,,,,Steve Miller Band,,,,,,
USA,1994,,,,now,,,,,Limp Bizkit,,,,,,
USA,1992,,,,now,,,,,Korn,,,,,,
UK,1964,,,,1996,,,,,The Kinks,,,,,,
USA,1994,,,,2011,,,,,Disturbed,,,,,,
USA,1984,,,,now,,,,,The Offspring,,,,,,
USA,1986,,,,now,,,,,Goo Goo Dolls,,,,,,
USA,1972,,,,1984,,,,,Styx,,,,,,
USA,1995,,,,now,,,,,Slipknot,,,,,,
Australia,1977,,,,2012,,,,,INXS,,,,,,
USA,1979,,,,now,,,,,Huey Lewis & The News,,,,,,
UK,1978,,,,now,,,,,The Cure,,,,,,
USA,1998,,,,now,,,,,Evanescence,,,,,,
USA,1972,,,,1981,,,,,Steely Dan,,,,,,
USA,1991,,,,2000,,,,,Rage Against the Machine,,,,,,
UK,1994,,,,now,,,,,Muse,,,,,,
USA,1987,,,,2002,,,,,Alice in Chains,,,,,,
USA,1965,,,,1995,,,,,Greatful Dead,,,,,,
USA,1999,,,,now,,,,,Avenged Sevenfold,,,,,,
USA,1986,,,,2004,,,,,No Doubt,,,,,,
UK,1966,,,,1969,,,,,The Jimi Hendrix Experience,,,,,,
UK,1963,,,,1969,,,,,The Animals,,,,,,
UK,1966,,,,1968,,,,,Cream,,,,,,
UK,1975,,,,1978,,,,,Sex Pistols,,,,,,
USA,1964,,,,1973,,,,,The Byrds,,,,,,
USA,1974,,,,now,,,,,Cheap Trick,,,,,,
USA,1982,,,,1989,,,,,Quiet Riot,,,,,,
USA,1981,,,,2015,,,,,Motley Crue,,,,,,
USA,1979,,,,1988,,,,,Dokken,,,,,,
USA,1983,,,,now,,,,,Poison,,,,,,
USA,1984,,,,now,,,,,Warrant,,,,,,
USA,1982,,,,now,,,,,W.A.S.P,,,,,,
USA,1981,,,,1992,,,,,Ratt,,,,,,
USA,1982,,,,1995,,,,,Cinderella,,,,,,
USA,1982,,,,1989,,,,,Night Ranger,,,,,,
USA,1983,,,,1989,,,,,Autograph,,,,,,
UK,1975,,,,1983,,,,,Rainbow,,,,,,
UK,1976,,,,1986,,,,,The Clash,,,,,,
UK,1978,,,,1990,,,,,Whitesnake,,,,,,
USA,1974,,,,1996,,,,,Ramones,,,,,,
